Centro;Emplazamiento;Denominación
1000;Q080000019;D.G.ADMINISTRATIVA ARCHIVO
1000;Q080000020;D.G.ADMINISTRATIVA SEGURO MÉDICO
1000;Q080000021;D.G.ADMINISTRATIVA SALA DE ENTREVISTAS
1000;Q080000022;D.G.ADMINISTRATIVA ZONA DE COPIADO
1000;Q080000023;D.G.ADMINISTRATIVA TERRAZA
1000;Q080000024;D.G.ADMINISTRATIVADIR. MANT.SERV.GNRALES
1000;Q080000025;D.G.ADMINISTRATIVA GESTOR ADMINISTRATIVO
1000;Q080000026;D.G.ADMINISTRATIVA GESTOR DE PROYECTOS
1000;Q080100001;DIR.REC.HUMANOS DIRECCIÓN
1000;Q080100002;DIR.REC.HUMANOS SECRETARÍA
1000;Q080100003;DIR.REC.HUMANOS SALA DE SESIONES
1000;Q080100004;DIR.REC.HUMANOS CUARTO DE DESPENSA
1000;Q080100005;DIR.REC.HUMANOS GESTIÓN DE RIESGOS
1000;Q080100006;DIR.REC.HUMANOS OFICINA DE BECARIOS
1000;Q080100007;DIR.REC.HUMANOSOF.ASISTENT.ARCHIVOS
1000;Q080100008;DIR.REC.HUMANOS OF. 1 ANALISTA DE RR.HH.
1000;Q080100009;DIR.REC.HUMANOS OF. 2 ANALISTA DE RR.HH.
1000;Q080100010;DIR.REC.HUMANOS OF. 3 ANALISTA DE RR.HH.
1000;Q080100011;DIR.REC.HUMANOS OF. 4 ANALISTA DE RR.HH.
1000;Q080100012;DIR.REC.HUMANOSOF. BIENESTAR SOCIAL
1000;Q080100013;DIR.REC.HUMANOS OFICINA DE SEGURO MÉDICO
1000;Q080100014;DIR.REC.HUMANOS BODEGA DE RR.HH. PISO 4
1000;Q080100015;DIR.REC.HUMANOS ZONA DE COPIADO
1000;Q080100016;DIR.REC.HUMANOS BAÑO DEL DIRECTOR
1000;Q080100017;DIR.REC.HUMANOS BAÑOS DE MUJERES
1000;Q080100018;DIR.REC.HUMANOS BAÑOS DE HOMBRES
1000;Q080100019;DIR.REC.HUMANOS PASILLOS Y HALLS
1000;Q080100020;DIR.REC.HUMANOS CAFETERÍA
1000;Q080100021;DIR.REC.HUMANOS ARCHIVO
1000;Q080100022;DIR.REC.HUMANOS TERRAZA
1000;Q080100023;DIR.DESARROLLO E INNOVACIÓN DEL T.H.
1000;Q080100024;OF. ASIST.DESARROLLO E INNOVA. DEL T.H.
1000;Q080200001;DPT.SEGURIDAD CAMERINOS PARA GUARDIAS
1000;Q080200002;DPT.SEGURIDAD GARITA 71 TRABAJO SOCIAL
1000;Q080200003;DPT.SEGURIDAD GARITA 35 ARQUITECTURA
1000;Q080200004;DPT.SEGURIDADGARITA 41 PARQUEAD GIRON
1000;Q080200005;DPT.SEGURIDAD GARITA 75 CENTRO CULTURAL
1000;Q080200006;DPT.SEGURIDADGARITA PRINCIP 77 LINGUIST
1000;Q080200007;DPT.SEGURIDADGARITA 78 ING. (VEHICULA)
1000;Q080200008;DPT.SEGURIDAD BODEGA DE SEGURIDAD
1000;Q080200009;DPT.SEGURIDADOF. 007 TORRE1 BLOQUE 1
1000;Q080200010;DPT.SEGURIDAD SECRETARIA
1000;Q080200011;DPT.SEGURIDAD JEFATURA
1000;Q080200012;DPT.SEGURIDAD GARITA NAYON
1000;Q080200013;DPT.SEGURIDAD CERRO DE ILUMBISI
1000;Q080200014;DPT.SEGURIDAD COMEDOR
1000;Q080200015;DPT.SEGURIDAD GARITA CASHAPAMBA
1000;Q080200016;DPT.SEGURIDADGARITA 32 ING.PEATONAL
1000;Q080200017;DPT.SEGURIDAD OFIC. SEGURIDAD-MONITOREO
1000;Q080200018;DPT.SEGURIDAD GARITA 30 HALLS TORRE 2
1000;Q080200019;DPT.SEGURIDAD GARITA 74 SUBSUELO TORRE 1
1000;Q080200020;DPT.SEGURIDAD SUBSUELO TORRE 2
1000;Q080200021;DPT.SEGURIDADGARITA CONSULTORIOS JURID.
1000;Q080200022;DPT.SEGURIDAD GARITA PASAJE ESPAÑA
1000;Q080200023;DPT.SEGURIDAD GARITA DE LA AEA
1000;Q080200024;DPT.SEGURIDADPASILLOS.HALLS EDIF.ADM. PB
1000;Q080300001;DI.PLANTA.FÍSICA DIRECCIÓN
1000;Q080300002;DI.PLANTA.FÍSICA PASILLO SECRETARÍA
1000;Q080300003;DI.PLANTA.FÍSICA SALA DE RECEPCIÓN
1000;Q080300004;DI.PLANTA.FÍSICA OFICINA USO GENERAL
1000;Q080300005;DI.PLANTA.FÍSICA RECEPCIÓN HUB
1000;Q080300006;DI.PLANTA.FÍSICA PASILLO (ALTILLO)
1000;Q080300007;DI.PLANTA.FÍSICA BAÑOS
1000;Q080300008;DI.PLANTA.FÍSICARESID.ÁREA.DIBUJO OFC. 3
1000;Q080300009;DI.PLANTA.FÍSICAJEFATURA.MANTENIMIENTO 1
1000;Q080300010;DI.PLANTA.FÍSICAJEFATURA.MANTENIMIENTO 2
1000;Q080300011;DI.PLANTA.FÍSICATALLER.MANTENIM.ELÉCTRCO
1000;Q080300012;DI.PLANTA.FÍSICATALLER.MANTENIM.PLOMERÍA
1000;Q080300013;DI.PLANTA.FÍSICA BODEGA CENTRO CULTURAL
1000;Q080300014;DI.PLANTA.FÍSICA BODEGA DE CONSTRUCCIÓN
1000;Q080300015;DI.PLANTA.FÍSICA PUERTA 5 TUNEL
1000;Q080300016;DI.PLANTA.FÍSICA TALLERES
1000;Q080300017;DI.PLANTA.FÍSICA TALLER CARPINTERÍA
1000;Q080300018;DI.PLANTA.FÍSICA MECÁNICA
1000;Q080300019;DI.PLANTA.FÍSICA OFICINA APOYO (ALTILLO)
1000;Q080300020;DI.PLANTA.FÍSICA GRUPO ELECTROGENO
1000;Q080300021;DI.PLANTA.FÍSICAOF.CONSTRUCC.ED.ING.
1000;Q080300022;DI.PLANTA.FÍSICA LABORATORIOS NAYON
1000;Q080300023;DI.PLANTA.FÍSICA BODEGA PLAYA ANCHA
1000;Q080310001;MANTENIMIENTO OFICINA
1000;Q080311001;ÁRE.COMUNALES ESTACIONAMIENTOS
1000;Q080311002;ÁRE.COMUNALES CORREDORES
1000;Q080311003;ÁRE.COMUNALES PASILLOS Y HALLS
1000;Q080311004;ÁRE.COMUNALES BAÑOS GENERALES
1000;Q080311005;ÁRE.COMUNALES AULA MAGNA
1000;Q080311006;ÁRE.COMUNALESBOD.GNERADOR SS.MÉD.DENTAL
1000;Q080311007;ÁRE.COMUNALESESTAC.BICICL.  C. CULTURAL
1000;Q080311008;ÁRE.COMUNALESESTAC.BICICLETAS C.EXACTAS
1000;Q080311009;ÁRE.COMUNALES EDIFICIO TORRE 2
1000;Q080311010;ÁRE.COMUNALESBOD. GENERADOR CC.EDUCACION
1000;Q080311011;ÁRE.COMUNALES BODEGA GENERADOR TORRE I
1000;Q080311012;ÁRE.COMUNALES PASAJE ESPAÑA
1000;Q080311013;ÁRE.COMUNALES TERRAZA
1000;Q080311014;ÁRE.COMUNALESBOD. GENERADOR EDF ING
1000;Q080311015;ÁRE.COMUNALES BODEGA PARQUEADERO GIRON
1000;Q080311016;ÁRE.COMUNALES AREA EXTERNA EDIF. QUIMICA
1000;Q080311017;ÁRE.COMUNALESESTAC. BICICLETAS ED.ADM
1000;Q080311018;ÁRE.COMUNALESESTAC. BICICLETAS INGENIE
1000;Q080311019;ÁRE.COMUNALESESTAC. BICICLETAS TORRE I
1000;Q080311020;ÁRE.COMUNALES PARQUES
1000;Q080311021;ÁRE.COMUNALESGRUP.ELECTRÓGENO CNTR.CULT.
1000;Q080311022;ÁRE.COMUNALESDUCTO ED. ADMINISTRATIVO
1000;Q080311023;ÁRE.COMUNALES EDIFICIO TORRE 1
1000;Q080311024;ÁRE.COMUNALES EDIFICIO ADMINISTRATIVO
1000;Q080400001;DPTO.MÉDICO.UNIVERSECRETARÍA INFORMACIÓN
1000;Q080400002;DPTO.MÉDICO.UNIVER COKA BARRIGA # 102
1000;Q080400003;DPTO.MÉDICO.UNIVERCONSULT 2 OFIC.DIRECTR
1000;Q080400004;DPTO.MÉDICO.UNIVER SALA DE ESPERA 2
1000;Q080400005;DPTO.MÉDICO.UNIVER CONSULTORIO 4 #104
1000;Q080400006;DPTO.MÉDICO.UNIVER CONSULTORIO 3 #105
1000;Q080400007;DPTO.MÉDICO.UNIVER CONSULTORIO 1 #110
1000;Q080400008;DPTO.MÉDICO.UNIVERCONSULT DENTAL # 111
1000;Q080400009;DPTO.MÉDICO.UNIVER ENFERMERÍA # 106
1000;Q080400010;DPTO.MÉDICO.UNIVERS. OBSERV.ARCHIVO #107
1000;Q080400011;DPTO.MÉDICO.UNIVER EMERGENCIA # 108
1000;Q080400012;DPTO.MÉDICO.UNIVER BAÑOS Y BODEGA
1000;Q080400013;DPTO.MÉDICO.UNIVER BAÑOS GENERALES
1000;Q080400014;DPTO.MÉDICO.UNIVER CAFETERÍA # 101
1000;Q080400015;DPTO.MÉDICO.UNIVER CONSULTORIO 2 # 109
1000;Q080400016;DPTO.MÉDICO.UNIVER TRABAJO SOCIAL # 103
1000;Q080400017;DPTO.MÉDICO.UNIVER PASILLOS-HALLS
1000;Q080400018;DPTO.MÉDICO.UNIVER CONSULTORIO # 11
1000;Q080500001;SS.EQUI.OFICINA JEFATURA
1000;Q080500002;SS.EQUI.OFICINA INFORMACIÓN 003
1000;Q080500003;SS.EQUI.OFICINAOF.TRMIT.ADUAN.CORR.OF115
1000;Q080500004;SS.EQUI.OFICINA AUTOMEDIOS
1000;Q080500005;SS.EQUI.OFICINA GRUPOS ELECTRÓGENOS
1000;Q080500006;SS.EQUI.OFICINA CENTRAL TELEFÓNICA
1000;Q080500007;SS.EQUI.OFICINA MIMEOGRAFO
1000;Q080500008;SS.EQUI.OFICINA ZONA DE COPIADO
1000;Q080500009;SS.EQUI.OFICINACENTRAL.TELEF.OF.ANDINATL
1000;Q080500010;SS.EQUI.OFICINA BAÑOS 4TO. PISO
1000;Q080500011;SS.EQUI.OFICINADUCTOS.ED. ADMINISTRATIVO
1000;Q080600001;DIR.NÓMINA DIRECCIÓN
1000;Q080600002;DIR.NÓMINA CUBÍCULO ASISTENTE 1
1000;Q080600003;DIR.NÓMINA CUBÍCULO ASISTENTE 2
1000;Q080600004;DIR.NÓMINA CUBÍCULO ASISTENTE 3
1000;Q080600005;DIR.NÓMINA CUBÍCULO ASISTENTE 4
1000;Q080600006;DIR.NÓMINA CUBÍCULO ASISTENTE 5
1000;Q080600007;DIR.NÓMINA CUBÍCULO DE APOYO
1000;Q080600008;DIR.NÓMINA SALA DE REUNIONES
1000;Q080600009;DIR.NÓMINA ARCHIVO
1000;Q080700001;SERVCS.GENERALES OFICINA
1000;Q080700002;SERVCS.GENERALESTALLER OFICIOS TÉCNICOS
1000;Q080700003;SERVCS.GENERALES BODEGA
1000;Q080700004;SERVCS.GENERALES BODEGA BOMBA DE AGUA
1000;Q080700005;SERVCS.GENERALES BODEGA OFC. 318
1000;Q080700006;SERVCS.GENERALES BODEGA 323-324
1000;Q080700007;SERVCS.GENERALES BODEGA OFC.329
1000;Q080700008;SERVCS.GENERALES BODEGA JARDINERÍA
1000;Q080700009;SERVCS.GENERALES AUDITORIO 1-TORRE 1
1000;Q080700010;SERVCS.GENERALES SALÓN SOCIAL
1000;Q080700011;SERVCS.GENERALES BAÑOS
1000;Q080700012;SERVCS.GENERALES CAFETERIA-TORRE 1
1000;Q080700013;SERVCS.GENERALESPASILLOS Y HALLS TORRE 1
1000;Q080700014;SERVCS.GENERALESPASILLOS Y HALLS TORRE 2
1000;Q080700015;SERVCS.GENERALES AULA MAGNA
1000;Q080700016;SERVCS.GENERALESS.CONTROL-SONID.AULAMAGN
1000;Q080700017;SERVCS.GENERALES LAVANDERIA
1000;Q080700018;SERVCS.GENERALESCAMERINOS DE CONSERJERIA
1000;Q080700019;SERVCS.GENERALES AUDITORIO 2- TORRE 1
1000;Q080700020;SERVCS.GENERALES AUDITORIO 3- TORRE 1
1000;Q080700021;SERVCS.GENERALES AUDITORIO 4- TORRE 1
1000;Q080700022;SERVCS.GENERALES AUDITORIO 1- TORRE 2
1000;Q080700023;SERVCS.GENERALESAULA 2 SEMINARIO-TORRE 2
1000;Q080700024;SERVCS.GENERALESSUBSUELO 1- TORRE1  Y 2
1000;Q080700025;SERVCS.GENERALESSUBSUELO 2- TORRE1 Y 2
1000;Q080800001;PAMBACIENDA LABORATORIOS
1000;Q080800002;PAMBACIENDA CASA DE CUIDADOR
1000;Q080800003;PAMBACIENDA BODEGA GENERAL
1000;Q080800004;PAMBACIENDA AREAS COMUNALES
1000;Q080800005;PAMBACIENDA ARCHIVO CENTRAL NAYÓN
1000;Q080800006;PAMBACIENDA LABORATORIO DE SUELOS
1000;Q080800007;PAMBACIENDA OFICINA PLANTA FÍSICA
1000;Q080800008;PAMBACIENDA CUARTO DE REDES
1000;Q080800009;PAMBACIENDA PASILLOS Y HALLS
1000;Q080900001;PLAYA ANCHA CASA DE PLAYA - PLANTA BAJA
1000;Q080900002;PLAYA ANCHA CASA DE PLAYA - HABITACION 1
1000;Q080900003;PLAYA ANCHA CASA DE PLAYA - HABITACION 2
1000;Q080900004;PLAYA ANCHA CASA DE PLAYA - HABITACION 3
1000;Q080900005;PLAYA ANCHA CASA DE PLAYA - HABITACION 4
1000;Q080900006;PLAYA ANCHA CASA DE PLAYA - HABITACION 5
1000;Q080900007;PLAYA ANCHACASA PLAYA - HAB.ADMINISTRA
1000;Q080900008;PLAYA ANCHA CABAÑA 7
1000;Q080900009;PLAYA ANCHA CABAÑA 8
1000;Q080900010;PLAYA ANCHA CABAÑA 9
1000;Q080900011;PLAYA ANCHA CABAÑA 10
1000;Q080900012;PLAYA ANCHA CABAÑA 11
1000;Q080900013;PLAYA ANCHA CABAÑA 12
1000;Q080900014;PLAYA ANCHA CABAÑA 13
1000;Q080900015;PLAYA ANCHA CABAÑA 14
1000;Q080900016;PLAYA ANCHA COMEDOR
1000;Q080900017;PLAYA ANCHA MIRADOR
1000;Q080900018;PLAYA ANCHA BAÑOS
1000;Q080900019;PLAYA ANCHA AREAS COMUNALES
1000;Q080900020;PLAYA ANCHA CASA DE CUIDADOR 1
1000;Q080900021;PLAYA ANCHA CASA DE CUIDADOR 2
1000;Q080900022;PLAYA ANCHA GRUPO ELECTROGENO
1000;Q080900023;PLAYA ANCHA BODEGA 1
1000;Q080900024;PLAYA ANCHA BODEGA 2
1000;Q080900025;PLAYA ANCHA BODEGA 3
1000;Q080900026;PLAYA ANCHA BODEGA 4
1000;Q080900027;PLAYA ANCHA CASA DE PLAYA - OFICINA
1000;Q080900028;PLAYA ANCHACASA PLAYA - PASILLOS Y HAL
1000;Q080900029;PLAYA ANCHA DEPARTAMENTO 1
1000;Q080900030;PLAYA ANCHA DEPARTAMENTO 2
1000;Q080900031;PLAYA ANCHA DEPARTAMENTO 3
1000;Q080900032;PLAYA ANCHA DEPARTAMENTO 4
1000;Q080900033;PLAYA ANCHA PASILLOS Y HALLS
1000;Q080900034;PLAYA ANCHA COCINA
1000;Q081000001;CASHAPAMBA CASA DE HACIENDA
1000;Q081000002;CASHAPAMBA SALON SOCIAL
1000;Q081000003;CASHAPAMBA CASA DE CUIDADOR
1000;Q081000004;CASHAPAMBA PÏSCINA
1000;Q081000005;CASHAPAMBA AREAS COMUNALES
1000;Q081000006;CASHAPAMBA AULAS
1000;Q081000007;CASHAPAMBA GRUPO ELECTROGENO
1000;Q081000008;CASHAPAMBA BAÑOS PLANTA ALTA
1000;Q081000009;CASHAPAMBA BAÑOS PLANTA BAJA
1000;Q081000010;CASHAPAMBA BODEGA DE DIESEL - SUBSUELO
1000;Q081000011;CASHAPAMBA BODEGA DEL TROJE - SUBSUELO
1000;Q081000012;CASHAPAMBA BODEGA TROJE 1
1000;Q081000013;CASHAPAMBA BODEGA TROJE 2
1000;Q081000014;CASHAPAMBA BODEGA TROJE 3
1000;Q081000015;CASHAPAMBA BODEGA TROJE 4
1000;Q081000016;CASHAPAMBA BODEGA CASA HACIENDA
1000;Q081000017;CASHAPAMBA COCINA DEL TROJE
1000;Q081000018;CASHAPAMBA COCINA CASA HACIENDA
1000;Q081000019;CASHAPAMBA CUARTO 1 - PLANTA ALTA
1000;Q081000020;CASHAPAMBA CUARTO DE MAQUINAS - LAGO
1000;Q081000021;CASHAPAMBA CUARTO DE MAQUINAS - PISCINA
1000;Q081000022;CASHAPAMBA GARAGE - CASA CUIDADOR
1000;Q081000023;CASHAPAMBA LAGO
1000;Q081000024;CASHAPAMBA OFICINA PLANTA ALTA
1000;Q081000025;CASHAPAMBA OFICINA PLANTA BAJA
1000;Q081000026;CASHAPAMBA PASILLOS Y HALLS - TROJE
1000;Q081000027;CASHAPAMBAPASILLOS Y HALLS-PLANTA ALTA
1000;Q081000028;CASHAPAMBAPASILLOS Y HALLS - PLANTA BAJA
1000;Q081000029;CASHAPAMBA PISCINA
1000;Q081000030;CASHAPAMBA SALA 1
1000;Q081000031;CASHAPAMBA SALA 2
1000;Q081000032;CASHAPAMBA SALA VUGAMBILLA
1000;Q081000033;CASHAPAMBA SALA DE REDES
1000;Q081000034;CASHAPAMBA SALA MADRE SELVAS
1000;Q081000035;CASHAPAMBA SALA TROJE
1000;Q081000036;CASHAPAMBA TERRAZA - CASA HACIENDA
1000;Q081000037;CASHAPAMBA COMEDOR 1
1000;Q081000038;CASHAPAMBA COMEDOR 2
1000;Q081000039;CASHAPAMBA SALA MAGNOLIA
1000;Q081000040;CASHAPAMBA DORMITORIO 1
1000;Q081000041;CASHAPAMBA DORMITORIO 2
1000;Q081000042;CASHAPAMBA SALA DE ESTAR
1000;Q081000043;CASHAPAMBA QUEBRADA AREAS COMUNALES
1000;Q081000044;CASHAPAMBA BAÑO DEL TROJE - SUBSUELO
1000;Q081200001;DIR.SEG.SALUD.OCUP DIRECCIÓN
1000;Q081200002;DIR.SEG.SALUD.OCUP OFICINA DE ASISTENTES
1000;Q087001001;ASO.TRABAJADORES.PUCE SECRETARÍA
1000;Q087001002;ASO.TRABAJADORES.PUCE BAÑOS Y BODEGA
1000;Q087001003;ASO.TRABAJADORES.PUCE SALA DE REUNIONES
1000;Q087001004;ASO.TRABAJADORES.PUCE SALA DE ESTAR
1000;Q087001005;ASO.TRABAJADORES.PUCE SALA DE ESPERA
1000;Q087001006;ASO.TRABAJADORES.PUCE ADMINISTRACION
1000;Q087001007;ASO.TRABAJADORES.PUCE CONTABILIDAD
1000;Q087002001;ASO.PROFESORES.PUCE SECRETARÍA OFIC. 328
1000;Q087002002;ASO.PROFESORES.PUCESALA REUNIONES OF.104
1000;Q087002003;ASO.PROFESORES.PUCE BAÑOS Y BODEGA
1000;Q087002004;ASO.PROFESORES.PUCE ARCHIVO
1000;Q087002005;ASO.PROFESORES.PUCE PASILLOS Y HALLS
1000;Q087003001;COOPERATIVA.PUCE SECRETARÍA
1000;Q087003002;COOPERATIVA.PUCE BAÑOS Y BODEGA
1000;Q087003003;COOPERATIVA.PUCE SALA DE EXHIBICIONES
1000;Q087004001;BAR.AULA.MAGNA COMEDOR
1000;Q087004002;BAR.AULA.MAGNA BAÑOS Y BODEGA
1000;Q087004003;BAR.AULA.MAGNA COCINA
1000;Q087004004;BAR.AULA.MAGNA CAFETERÍA
1000;Q087005001;OF.JUBILACIÓN.PATRONAL JEFATURA
1000;Q087005002;OF.JUBILACIÓN.PATRONALCUB ASISTENTES
1000;Q087005003;OF.JUBILACIÓN.PATRONAL SALA DE REUNIONES
1000;Q087005004;OF.JUBILACIÓN.PATRONAL ARCHIVO
1000;Q087005005;OF.JUBILACIÓN.PATRONAL BAÑOS
1000;Q087006001;BAR.ED.ADMINISTRATIVO COMEDOR
1000;Q087006002;BAR.ED.ADMINISTRATIVO COCINA
1000;Q087006003;BAR.ED.ADMINISTRATIVO OFICINA
1000;Q087006004;BAR.ED.ADMINISTRATIVO BODEGA
1000;Q087006005;BAR.ED.ADMINISTRATIVO TERRAZA
1000;Q087006006;BAR.ED.ADMINISTRATIVO CENTRALINA DE GAS
1000;Q087007001;BAR.CENTRO.CULTURAL COMEDOR
1000;Q087007002;BAR.CENTRO.CULTURAL COCINA
1000;Q087007003;BAR.CENTRO.CULTURAL BODEGA
1000;Q087007004;BAR.CENTRO.CULTURAL BAÑOS
1000;Q087007005;BAR.CENTRO.CULTURAL TERRAZA
1000;Q087008001;BAR.TORRE.II COMEDOR
1000;Q087009001;ASO.PROFESORES.JUBILADOS OFICINA
1000;Q090000001;DIR.REL.INTERNACIO DIRECCIÓN
1000;Q090000002;DIR.REL.INTERNACIORECEP.SECRETARÍA 1009
1000;Q090000003;DIR.REL.INTERNACIOMOVILID.EST. EXTR 1009
1000;Q090000004;DIR.REL.INTERNACIOMOVILID.EST. PUCE 1009
1000;Q090000005;DIR.REL.INTERNACIOPROM. CONVENIOS 1009
1000;Q090000006;DIR.REL.INTERNACIOÁREA DOCUMENT. 1009
1000;Q090000007;DIR.REL.INTERNACIO ARCHIVO DRI 1008
1000;Q090000008;DIR.REL.INTERNACIOCNVN.1 UNIV.IDAHO.1007
1000;Q090000009;DIR.REL.INTERNACIOCNVN. 2 UNIV.LOYL.1007
1000;Q090000010;DIR.REL.INTERNACIOCNVN 3 PROF. INVIT1007
1000;Q090000011;DIR.REL.INTERNACIOSALA ESPERA CNVNS1007
1000;Q090000012;DIR.REL.INTERNACIOSALA INTERNACION. 1011
1000;Q090000013;DIR.REL.INTERNACIOSALA CONFERENCIAS 1010
1000;Q090000014;DIR.REL.INTERNACIO AULA 1012
1000;Q090000015;DIR.REL.INTERNACIO AULA 1005
1000;Q090000016;DIR.REL.INTERNACIO AULA 1006
1000;Q090000017;DIR.REL.INTERNACIO PASILLOS Y HALLS
1000;Q090000018;DIR.REL.INTERNACIO BAÑO DE MUJERES
1000;Q090000019;DIR.REL.INTERNACIO BAÑO DE HOMBRES
1000;Q090000020;DIR.REL.INTERNACIO CAFETERIA (NO USAR)
1000;Q090000021;DIR.REL.INTERNACIO BODEGA (NO USAR)
1000;Q090000022;DIR.REL.INTERNACIO SALA DE REUNIONES
1000;Q090000023;DIR.REL.INTERNACIOOF.ASISTENTS P2 ED.ADM
1000;Q090000024;DIR.REL.INTERNACIOOF.ASISTENTS P2 ED.ADM
1000;Q090000025;DIR.REL.INTERNACIO LIBRE
1000;Q090000026;DIR.REL.INTERNACIO LIBRE
1000;Q090000027;DIR.REL.INTERNACIO LIBRE
1000;Q090000028;DIR.REL.INTERNACIO LIBRE
1000;Q090000029;DIR.REL.INTERNACIO LIBRE
1000;Q090000030;DIR.REL.INTERNACIO LIBRE
1000;Q090000031;DIR.REL.INTERNACIO LIBRE
1000;Q090000032;DIR.REL.INTERNACIO LIBRE
1000;Q090000033;DIR.REL.INTERNACIO LIBRE
1000;Q090000034;DIR.REL.INTERNACIO LIBRE
